File_Path,Method_Name,start_line,end_line,is_Long_Method,CC,lloc,scloc,comments,calculated_length,volume,difficulty,effort,time,bugs
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_request_locals,1454,1456,0,3,3,3,0,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_user_error_handler.py,test_error_handler_no_match,10,58,0,7,35,35,0,21,82.0447025077789,1.75,143.57822938861307,7.9765682993673925,0.02734823416925963
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_json.py,return_args_unpack,120,121,0,4,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/decorators.py,group,258,259,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_user_error_handler.py,do_error,230,231,0,4,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/sessions.py,save_session,322,367,0,5,20,38,5,4,6.339850002884625,0.5,3.1699250014423126,0.17610694452457293,0.002113283334294875
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_json.py,test_jsonify_arrays,105,130,0,4,14,22,0,6,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_type_from_flag_value,883,887,0,3,5,5,0,6,9.509775004326938,1.0,9.509775004326938,0.5283208335737188,0.003169925001442313
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_autoset_header_values_are_native,1816,1822,0,3,6,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/examples/imagepipe/imagepipe.py,processor,42,53,0,1,7,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_formatting.py,test_formatting_usage_custom_help,233,246,0,3,8,13,0,6,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_respect_proxy_env_on_send_self_prepared_request,605,610,0,3,6,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_testing.py,test_runner_with_stream,88,108,0,5,19,19,0,12,33.68825906469125,1.4,47.16356269056775,2.620197927253764,0.011229419688230418
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,to_info_dict,828,838,0,7,4,11,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_basic.py,cli,48,49,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,hook,1169,1171,0,3,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_blueprints.py,test_add_template_test_with_name,537,547,0,4,9,9,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_utils.py,test_not_bypass_no_proxy_keyword,247,252,0,3,4,4,2,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_transport_adapter_ordering,1592,1628,0,3,21,37,0,15,47.548875021634686,1.4285714285714286,67.92696431662098,3.7737202398122767,0.01584962500721156
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_utils.py,test_should_bypass_proxies_win_registry_bad_values,868,897,0,2,22,21,1,12,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.012679700005769252
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_unicode_multipart_post_fieldnames,1077,1089,0,3,8,12,0,9,27.0,1.8,48.6,2.7,0.009
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/app.py,add_template_filter,1088,1097,0,4,3,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,next,786,788,0,4,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_header_no_leading_space,1768,1773,0,3,4,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_testing.py,test_catch_exceptions,163,184,0,5,16,16,0,9,27.0,1.0,27.0,1.5,0.009
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,tell,1978,1979,0,3,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/utils.py,close,166,169,0,2,4,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/cli.py,decorator,378,381,0,2,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_blueprints.py,test_app_url_processors,765,789,0,3,17,17,2,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,collect_usage_pieces,1557,1560,0,5,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_cli.py,test_dotenv_path,544,550,0,4,6,6,0,9,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_user_error_handler.py,test_default_error_handler,163,214,0,6,40,40,1,15,42.11032383086406,0.8333333333333334,35.09193652572005,1.9495520292066695,0.01403677461028802
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_suggest_possible_options,98,103,0,2,4,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/__init__.py,check_compatibility,58,86,0,10,22,20,8,25,106.19818783608963,2.857142857142857,303.42339381739896,16.85685521207772,0.03539939594536321
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_prepared_request_is_pickleable,1503,1515,0,3,9,9,2,12,31.019550008653873,0.8,24.8156400069231,1.3786466670512834,0.010339850002884624
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_blueprints.py,test_nested_callback_order,841,918,0,3,58,60,0,24,96.0,0.5333333333333333,51.2,2.8444444444444446,0.032
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/exceptions.py,show,40,44,0,2,4,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/decorators.py,command,154,160,0,1,2,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/json/tag.py,loads,312,314,0,3,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_missing_required_flag,506,512,0,3,5,7,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/scaffold.py,_check_setup_finished,228,229,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_views.py,post,46,47,0,1,2,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/_internal_utils.py,to_native_string,25,35,0,2,7,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/tutorial/flaskr/auth.py,register,47,81,0,7,21,23,3,10,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.010566416671474375
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_errorhandler_precedence,965,995,0,3,23,23,0,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_utils.py,seek,91,92,0,3,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/testing.py,__iter__,47,48,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/structures.py,__delitem__,54,55,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,json,944,975,0,4,15,14,10,12,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_parser.py,test_parser_default_prefixes,22,24,0,2,3,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_http_301_changes_post_to_get,264,269,0,3,6,6,0,9,23.264662506490403,0.6,13.95879750389424,0.7754887502163467,0.007754887502163467
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_termui.py,test_progressbar_item_show_func,283,296,0,5,12,10,0,6,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_helpers.py,test_streaming_with_context_and_custom_close,257,286,0,3,22,22,0,6,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_testing.py,get_session,150,151,0,7,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,__repr__,380,381,0,5,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_chain.py,test_args_and_chain,170,189,0,3,16,16,0,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/app.py,create_jinja_environment,647,685,0,4,14,23,3,9,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.007754887502163467
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,make_metavar,2213,2225,0,4,9,9,0,12,38.03910001730775,3.2,121.72512005538482,6.762506669743601,0.012679700005769252
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/_compat.py,func,584,601,0,1,16,16,0,6,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/tutorial/flaskr/db.py,get_db,8,19,0,2,6,7,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_utils.py,cli,26,27,0,4,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_termui.py,cli,441,442,0,5,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/examples/aliases/aliases.py,clone,114,116,0,1,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/utils.py,unquote_unreserved,635,656,0,6,19,16,0,12,41.51317942364757,2.2857142857142856,94.88726725405158,5.27151484744731,0.01383772647454919
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/blueprints.py,register_template,507,508,0,3,2,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_error_handler_after_processor_error,1044,1069,0,4,21,21,0,18,68.53238859703687,1.0,68.53238859703687,3.8073549220576037,0.022844129532345624
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/helpers.py,get_root_path,562,616,0,10,24,30,10,19,68.11428751370197,2.1666666666666665,147.5809562796876,8.1989420155382,0.022704762504567322
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,to_info_dict,169,172,0,3,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_missing_choice,515,527,0,6,12,12,0,15,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.01729715809318649
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/blueprints.py,decorator,451,453,0,3,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/adapters.py,build_response,294,329,0,5,16,15,5,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_proxy_error_on_bad_url,592,603,0,3,13,9,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_templating.py,test_template_loader_debugging,407,440,0,3,20,28,0,24,88.81055323538621,1.4545454545454546,129.17898652419814,7.1766103624554525,0.029603517745128736
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,__nonzero__,741,749,0,4,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/utils.py,should_bypass_proxies,764,821,1,17,34,33,12,18,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.022844129532345624
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,parse_args,1399,1421,0,4,13,19,0,16,53.1508495181978,1.25,66.43856189774725,3.691031216541514,0.017716949839399268
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_basic.py,output,289,290,0,6,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_helpers.py,test_get_debug_flag,314,316,0,4,3,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,convert,621,636,0,3,9,13,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_cli.py,test_host,495,502,0,3,9,8,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/json/tag.py,to_python,142,143,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/cli.py,routes_command,1002,1048,1,18,33,35,0,14,51.80615605397529,2.0,103.61231210795059,5.75623956155281,0.01726871868465843
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_blueprints.py,test_nesting_url_prefixes,930,949,0,2,10,17,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_termui.py,test_progress_bar_update_min_steps,319,326,0,5,8,8,0,12,31.019550008653873,0.8,24.8156400069231,1.3786466670512834,0.010339850002884624
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_helpers.py,test_url_for_with_alternating_schemes,131,141,0,4,7,10,0,9,23.264662506490403,0.6,13.95879750389424,0.7754887502163467,0.007754887502163467
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_pyopenssl_redirect,932,933,0,3,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_HTTP_200_OK_GET_ALTERNATIVE,200,207,0,3,6,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,_main_shell_completion,1123,1153,0,3,11,15,0,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/config.py,from_prefixed_env,105,167,0,5,25,25,5,8,22.458839376460833,1.0,22.458839376460833,1.2477132986922685,0.007486279792153611
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_multi_route_rules,1768,1777,0,3,9,9,0,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_init_bad_default_list,149,153,0,2,4,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,get_help_record,637,639,0,4,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/cookies.py,__getstate__,415,420,0,3,5,4,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_max_age_invalid_str,2427,2433,0,3,6,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/celery/src/task_app/views.py,add,22,26,0,1,6,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/globals.py,resolve_color_default,55,68,0,3,8,7,0,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_json.py,__init__,152,154,0,2,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/cookies.py,get_host,43,44,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/celery/src/task_app/views.py,block,30,32,0,1,4,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/formatting.py,measure_table,12,19,0,4,7,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/formatting.py,wrap_text,29,99,0,7,41,47,0,24,100.07820003461549,3.75,375.2932501298081,20.84962500721156,0.0333594000115385
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,split_envvar_value,119,127,0,2,3,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_header_with_subclass_types,1775,1798,0,3,15,15,0,9,23.264662506490403,0.6,13.95879750389424,0.7754887502163467,0.007754887502163467
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/conftest.py,_reset_os_environ,38,42,0,1,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_basic.py,test_basic_group,56,79,0,11,21,19,0,28,103.61231210795059,4.0,414.44924843180235,23.02495824621124,0.03453743736931686
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_data_argument_accepts_tuples,2599,2607,0,2,5,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_testing.py,test_environbuilder_json_dumps,110,114,0,2,5,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/app.py,redirect,1705,1717,0,4,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/parser.py,takes_value,194,195,0,5,2,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_helpers.py,index,232,238,0,3,6,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_cli.py,test_appgroup_app_context,320,345,0,5,21,20,0,12,27.863137138648348,1.0,27.863137138648348,1.5479520632582415,0.00928771237954945
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,fail,129,136,0,2,3,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_templating.py,test_standard_context,53,68,0,2,8,15,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/scaffold.py,_method_route,357,366,0,2,4,9,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/blueprints.py,register_template,469,470,0,3,2,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_show_envvar,397,405,0,3,8,8,0,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/cookies.py,__contains__,321,325,0,3,5,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_routing_redirect_debugging,1637,1654,0,3,13,11,2,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_views.py,test_implicit_head,141,152,0,5,12,11,0,12,36.0,0.5714285714285714,20.57142857142857,1.1428571428571428,0.012
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_testing.py,test_env,285,300,0,5,13,13,0,12,39.863137138648355,1.0,39.863137138648355,2.2146187299249087,0.013287712379549451
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/_compat.py,readable,109,119,0,3,11,11,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,get_error_hint,3038,3039,0,4,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_context.py,test_make_pass_decorator_args,256,290,0,5,25,24,0,10,23.21928094887362,2.0,46.43856189774724,2.579920105430402,0.007739760316291207
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/cli.py,_load_plugin_commands,548,563,0,5,10,10,3,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_reqctx.py,test_session_dynamic_cookie_name,229,277,0,5,34,35,5,12,27.863137138648348,1.0,27.863137138648348,1.5479520632582415,0.00928771237954945
/home/karthikpk/project-workspace/workspace/target-repos/click/examples/repo/repo.py,clone,72,85,0,4,9,8,0,8,24.0,1.5,36.0,2.0,0.008
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/structures.py,__repr__,79,80,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_subdomain_matching,1718,1728,0,2,9,9,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/testing.py,make_input_stream,81,98,0,5,11,13,1,6,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,parse_args,946,951,0,3,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,no_vary_header,524,525,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_shell_completion.py,test_add_completion_class,359,375,0,6,9,9,4,15,45.0,3.0,135.0,7.5,0.015
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/decorators.py,pass_obj,38,47,0,1,5,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/tutorial/flaskr/blog.py,get_post,28,57,0,4,8,16,0,9,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_static_url_empty_path,1399,1403,0,2,5,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,_parse_decls,2642,2693,1,12,40,47,1,34,155.88872502451935,4.323529411764706,673.98948760601,37.443860422556114,0.05196290834150645
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_show_default_default_map,228,237,0,3,9,8,0,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/celery/src/task_app/tasks.py,block,13,14,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/testing.py,_copy_environ,184,190,0,3,5,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,after_request,1053,1056,0,4,4,4,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_user_error_handler.py,app,224,242,0,4,15,15,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_info_dict.py,test_context,258,268,0,2,5,11,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/debughelpers.py,explain_template_loading_attempts,116,160,1,13,35,37,0,30,129.65784284662087,5.384615384615385,698.1576153279585,38.786534184886584,0.043219280948873624
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/testing.py,name,73,74,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,main,989,997,0,3,2,9,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/app.py,update_template_context,713,739,0,4,12,10,3,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/views.py,view,105,109,0,4,3,5,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/testing.py,readlines,44,45,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/json/provider.py,response,190,216,0,3,10,10,0,12,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.013287712379549451
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,collect_usage_pieces,1272,1281,0,4,6,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/tests/test_options.py,test_callback_validates_prompt,452,465,0,2,11,11,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/ctx.py,__exit__,271,277,0,2,2,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_config.py,test_config_from_object,25,28,0,1,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/javascript/tests/test_js_example.py,test_index,14,19,0,1,5,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/parser.py,_match_short_opt,421,459,0,5,27,26,6,11,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/tutorial/tests/conftest.py,runner,42,44,0,1,3,2,0,0,0,0,0,0.0,0.0
